Time_UTC;Right_Ascension;Declination;Antenna_Azimut;Antenna_Elevation;Number_of_Observers;Total_Count;Average;Relative_Count;Relative_Count_Average;Monthly_Average;Monthly_Maximum;Monthly_Minimum;Monthly_Standard_Deviation;Monthly_Number_of_Invalid_Entries;Valid_data
20130108103000;9.73855879674727;49.84692171858093;90.0;0.0;1;96;96.0;73.81299;73.81299;65.029205;291;0;0.0;0;True
20130108113000;10.741296706068056;49.84692171858093;90.0;0.0;1;91;91.0;69.96856;69.96856;65.029205;291;0;0.0;0;True
20130108123000;11.744034615420219;49.84692171858093;90.0;0.0;1;113;113.0;86.88404;86.88404;65.029205;291;0;0.0;0;True
20130108133000;12.746772524742028;49.84692171858093;90.0;0.0;1;105;105.0;80.732956;80.732956;65.029205;291;0;0.0;0;True
20130108143000;13.749510434062813;49.84692171858093;90.0;0.0;1;93;93.0;71.50633;71.50633;65.029205;291;0;0.0;0;True
20130108153000;14.752248343414976;49.84692171858093;90.0;0.0;1;84;84.0;64.586365;64.586365;65.029205;291;0;0.0;0;True
20130108163000;15.754986252736103;49.84692171858093;90.0;0.0;1;94;94.0;72.275215;72.275215;65.029205;291;0;0.0;0;True
20130108173000;16.75772416205757;49.84692171858093;90.0;0.0;1;73;73.0;56.128628;56.128628;65.029205;291;0;0.0;0;True
20130108183000;17.760462071409734;49.84692171858093;90.0;0.0;1;58;58.0;44.59535;44.59535;65.029205;291;0;0.0;0;True
20130108193000;18.76319998073086;49.84692171858093;90.0;0.0;1;61;61.0;46.902004;46.902004;65.029205;291;0;0.0;0;True
20130108203000;19.765937890052328;49.84692171858093;90.0;0.0;1;53;53.0;40.75092;40.75092;65.029205;291;0;0.0;0;True
20130108213000;20.768675799403468;49.84692171858093;90.0;0.0;1;50;50.0;38.444263;38.444263;65.029205;291;0;0.0;0;True
20130108223000;21.771413708724936;49.84692171858093;90.0;0.0;1;36;36.0;27.67987;27.67987;65.029205;291;0;0.0;0;True
20130108233000;22.774151618047085;49.84692171858093;90.0;0.0;1;41;41.0;31.524298;31.524298;65.029205;291;0;0.0;0;True
20130109003000;-0.22311047260177475;49.84692171858093;90.0;0.0;1;33;33.0;25.373215;25.373215;65.029205;291;0;0.0;0;True
20130109013000;0.7796274367196929;49.84692171858093;90.0;0.0;1;46;46.0;35.368725;35.368725;65.029205;291;0;0.0;0;True
20130109023000;1.7823653460408195;49.84692171858093;90.0;0.0;1;59;59.0;45.36423;45.36423;65.029205;291;0;0.0;0;True
20130109033000;2.7851032553929826;49.84692171858093;90.0;0.0;1;65;65.0;49.977543;49.977543;65.029205;291;0;0.0;0;True
20130109043000;3.7878411647144503;49.84692171858093;90.0;0.0;1;78;78.0;59.973053;59.973053;65.029205;291;0;0.0;0;True
20130109053000;4.790579074034895;49.84692171858093;90.0;0.0;1;76;76.0;58.435284;58.435284;65.029205;291;0;0.0;0;True
20130109063000;5.79331698338774;49.84692171858093;90.0;0.0;1;94;94.0;72.275215;72.275215;65.029205;291;0;0.0;0;True
20130109073000;6.796054892708526;49.84692171858093;90.0;0.0;1;120;120.0;92.266235;92.266235;65.029205;291;0;0.0;0;True
20130109083000;7.798792802029652;49.84692171858093;90.0;0.0;1;134;134.0;103.03063;103.03063;65.029205;291;0;0.0;0;True
20130109093000;8.801530711382156;49.84692171858093;90.0;0.0;1;98;98.0;75.35076;75.35076;65.029205;291;0;0.0;0;True
20130109103000;9.804268620702942;49.84692171858093;90.0;0.0;1;114;114.0;87.65292;87.65292;65.029205;291;0;0.0;0;True
20130109113000;10.80700653002441;49.84692171858093;90.0;0.0;1;124;124.0;95.341774;95.341774;65.029205;291;0;0.0;0;True
20130109123000;11.809744439376573;49.84692171858093;90.0;0.0;1;129;129.0;99.1862;99.1862;65.029205;291;0;0.0;0;True
20130109133000;12.8124823486977;49.84692171858093;90.0;0.0;1;115;115.0;88.42181;88.42181;65.029205;291;0;0.0;0;True
